total_cost,total_emission,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12
19382.9121,3934.58911,144.597366,97.4672165,96.6260223,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,72.8845901,67.9314651
19410.1152,3924.65771,135.214157,90.6704407,91.6741562,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.7282562,72.2194824
19411.5469,3924.15723,134.890839,90.7215729,90.8702393,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.7282562,73.295639
19405.1816,3926.39038,137.633514,91.643364,92.1511612,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.4244003,70.6540909
19411.5586,3924.15259,134.979523,91.1977921,90.305542,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.7282562,73.295639
19281.2324,4031.74512,198.102798,140.493149,146.147324,179.418045,177.194519,178.208969,176.526199,178.857666,179.999588,54.8606911,77.7645645,55.4809532,56.4455605
19276.5293,4039.1626,215.796082,140.27002,141.246719,179.51683,179.999649,174.374878,177.606567,174.206619,179.999588,50.422226,74.0428772,55.6483917,56.3695107
19276.8066,4038.40479,207.649704,144.892471,144.17012,171.053635,179.437469,179.999573,175.098511,177.303665,179.999588,51.8329697,76.8479156,55.8132401,55.4012413
19282.7109,4029.43921,216.905807,144.319489,123.829926,178.723846,177.467209,176.460724,177.278427,179.442307,177.120789,56.9212875,80.3487778,55.4395065,55.242012
19285.9473,4023.76514,203.510452,146.450546,124.312378,176.464096,178.93808,179.956116,179.809006,178.327682,179.999588,50.4875374,89.6977844,55.9725418,55.5744324
19287.377,4021.19287,199.803864,143.951126,125.904587,179.999374,179.999649,176.958481,179.997787,179.998779,179.999588,53.1162338,87.9179993,55.8785934,55.9740105
19289.0449,4020.38647,212.233475,136.171234,121.17337,177.812302,179.999649,179.160126,179.997787,179.998779,179.999588,51.6153641,88.505127,56.6372948,56.1958237
19289.8066,4018.67749,208.443146,127.127876,133.768661,178.601913,179.999649,176.763641,179.497894,178.291519,179.999588,54.7291374,89.9100571,56.2409363,56.1261406
19497.7051,3898.15479,104.03862,73.5109863,73.7668304,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.19101
19499.7402,3897.62891,103.693863,73.2364655,72.9217911,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.655098
19498.0352,3898.06958,104.076195,74.2547379,72.7580872,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.418236
19500.5332,3897.42725,103.740326,72.5790787,72.9812927,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5,3897.43628,103.490479,73.7357101,72.0742798,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.4238,3897.45508,102.945976,73.612709,72.7420044,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.4824,3897.43994,103.363602,73.5629654,72.374115,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.4082,3897.45972,102.834579,73.271965,73.1942368,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5605,3897.42041,103.920479,73.1201935,72.2599869,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5508,3897.42188,103.857178,73.052002,72.3913193,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5098,3897.43188,103.570572,73.1035233,72.626503,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5859,3897.41504,104.09774,73.0840836,72.1188507,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.5391,3897.4248,103.781303,72.8939896,72.6253738,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.4512,3897.44824,103.135979,73.8002243,72.364296,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19500.4258,3897.45361,102.975166,73.1550903,73.1702423,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.206673
19499.5781,3897.67041,103.233406,73.5237198,73.1630325,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.586998
19499.6172,3897.66235,103.495819,72.9195099,73.5049973,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.586998
19486.4883,3901.11426,108.052269,75.2918701,76.2655563,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.8975449
19487.2148,3900.91675,108.408806,75.2975769,75.4249115,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19486.707,3901.05396,108.909096,75.0576172,75.5704727,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.9699402
19487.043,3900.96484,107.163292,75.8693619,76.0987015,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.252,3900.90747,108.672554,75.2635956,75.1950912,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19483.1836,3902.00757,110.308624,75.6363068,76.2180634,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.3441772
19487.1855,3900.92676,108.193527,75.0259781,75.9118958,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.3516,3900.8855,109.392296,74.6411591,75.0977325,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.2285,3900.91284,108.511887,75.4052353,75.2141037,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.3008,3900.896,109.019127,75.1823883,74.9297485,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.1719,3900.92725,108.105392,75.6209717,75.4049377,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.2031,3900.91943,108.332108,75.2935333,75.5056229,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.376015
19487.666,3900.79785,108.850853,75.424736,74.581337,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.650291
19472.2598,3905.03467,112.406448,79.3819275,78.3212891,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,89.3977356
19472.2773,3905.02881,112.544594,79.348999,78.2159424,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,89.3977356
19472.377,3905.00122,113.277588,78.1227798,78.7092361,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,89.3977356
19476.8848,3903.73853,112.250916,77.5662384,76.9961319,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.918,3903.73145,112.506165,76.7630692,77.5438461,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.8164,3903.75635,111.759178,78.1002731,76.9537277,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19466.8555,3906.57471,115.985695,79.4181213,78.8939056,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.2094879
19466.8281,3906.58545,115.761749,80.3977966,78.1380997,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.2094879
19466.791,3906.59204,115.508736,79.5269852,79.2620926,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.2094879
19466.6953,3906.62012,114.800941,79.7048721,79.7920074,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.2094879
19461.1152,3908.24072,116.748062,81.276886,80.4379883,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,81.0443497
19476.7285,3903.78174,112.046417,78.1616669,76.6957626,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.603508
19476.043,3903.97388,110.901993,78.6006088,77.7759247,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.2288895
19476.1738,3903.93408,111.876671,77.6454086,77.7561264,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.2288895
19467.6699,3906.34082,114.151512,80.1036606,79.2870483,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.9652328
19471.6348,3905.21045,113.76178,78.3423233,78.5802155,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.822998
19471.6426,3905.20752,113.81501,78.8847809,77.9844818,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.822998
19466.543,3906.66821,114.513779,79.4823685,80.383461,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,85.1277542
19471.5566,3905.23193,113.213913,79.4428406,78.029541,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.8209381
19471.1133,3905.35767,114.104805,78.6842422,78.2993011,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.4189911
19471.1367,3905.35181,114.276779,79.0637817,77.7476273,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.4189911
19470.959,3905.40234,112.97818,79.6904831,78.4196243,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.4189911
19471.1309,3905.35303,114.234413,78.7145157,78.1394577,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.4189911
19471.0762,3905.36865,113.834175,79.4095306,77.8445587,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.4189911
19476.8965,3903.7356,112.345711,77.1681137,77.2992783,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.7207,3903.78491,111.050201,78.5991135,77.1639328,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.9531,3903.72119,112.758438,77.3519135,76.7026978,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.7871,3903.76392,111.550491,78.0157623,77.2469177,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.8965,3903.73535,112.341805,77.5523148,76.9191132,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19476.7793,3903.76709,111.488525,78.4477158,76.8767548,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.6941681
19485.3984,3901.40771,108.00547,75.7854843,76.5831757,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.5566,3901.3623,109.149551,75.7798004,75.4447556,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.6328,3901.34546,109.696609,75.2040787,75.473526,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.4766,3901.38306,108.57785,76.1816711,75.6146698,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.3242,3901.42725,109.66404,75.4244385,75.4997406,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.9190216
19485.373,3901.41357,107.808784,76.5522919,76.0132599,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.4551,3901.39136,108.392944,76.7402191,75.2411499,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19484.8047,3901.56445,109.222023,76.1974564,75.4916229,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.5960617
19484.7715,3901.57715,108.972252,75.4591599,76.4798203,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.5960617
19484.7383,3901.58594,108.729973,75.5412827,76.639801,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.5960617
19484.8887,3901.54541,109.809692,75.7475662,75.3541107,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.5960617
19484.7891,3901.56909,109.101555,76.371048,75.4385376,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.5960617
19485.5176,3901.37378,108.873932,75.4392166,76.0610275,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.4961,3901.37915,108.697708,76.4696808,75.2068329,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.4199,3901.39893,108.161453,76.5434494,75.669342,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19485.5078,3901.375,108.801292,75.9334183,75.6394806,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19482.0918,3902.30542,109.765526,76.0470657,77.0709,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,96.623764
19485.498,3901.37866,108.738358,75.51194,76.1238556,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.1330643
19480.9336,3902.6189,110.300171,76.9382401,76.5155945,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,95.7533035
19481.6523,3902.42334,110.034668,76.3918076,76.7934418,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,96.2873535
19485.5312,3901.3689,108.043861,76.4489975,75.7908554,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.2234879
19485.5137,3901.37451,107.915413,76.3465729,76.0218506,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.2234879
19485.6191,3901.34863,108.651871,76.8609161,74.7710419,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.2234879
19485.7031,3901.32471,109.287567,75.2367249,75.7594528,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.2234879
19485.5,3901.37817,107.823746,76.9070892,75.552742,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.2234879
19490.4023,3900.06641,107.161888,74.6356277,74.9636154,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.746078
19469.627,3905.78369,113.637955,78.6666489,79.7944641,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,87.4080887
19477.293,3903.62402,111.211304,78.0118484,77.1995239,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,93.0847321
